district_id,year,week_of_year,week_start,mean_temp,mean_humidity,total_rainfall,source
33,2021,19,2021-05-10,31.18,89.0,26.4,synthetic
33,2021,20,2021-05-17,32.46,86.4,46.8,synthetic
33,2021,21,2021-05-24,31.16,83.8,37.2,synthetic
33,2021,22,2021-05-31,30.93,85.8,70.6,synthetic
33,2021,23,2021-06-07,32.91,86.0,75.2,synthetic
33,2021,24,2021-06-14,33.41,89.0,81.9,synthetic
33,2021,25,2021-06-21,31.38,83.2,85.1,synthetic
33,2021,26,2021-06-28,32.93,81.0,85.6,synthetic
33,2021,27,2021-07-05,31.92,82.8,82.9,synthetic
33,2021,28,2021-07-12,31.19,84.0,91.8,synthetic
33,2021,29,2021-07-19,31.8,86.8,100.7,synthetic
33,2021,30,2021-07-26,32.61,74.3,93.0,synthetic
33,2021,31,2021-08-02,29.87,81.0,113.0,synthetic
33,2021,32,2021-08-09,29.75,76.8,89.4,synthetic
33,2021,33,2021-08-16,29.06,71.1,101.5,synthetic
33,2021,34,2021-08-23,28.56,69.3,99.0,synthetic
33,2021,35,2021-08-30,28.81,75.1,91.7,synthetic
33,2021,36,2021-09-06,26.9,70.2,79.8,synthetic
33,2021,37,2021-09-13,25.63,70.8,86.2,synthetic
33,2021,38,2021-09-20,27.25,68.7,81.0,synthetic
33,2021,39,2021-09-27,23.24,63.6,61.8,synthetic
33,2021,40,2021-10-04,23.94,62.8,53.7,synthetic
33,2021,41,2021-10-11,26.11,58.6,50.3,synthetic
33,2021,42,2021-10-18,23.37,55.7,47.7,synthetic
33,2021,43,2021-10-25,23.53,60.8,27.4,synthetic
33,2021,44,2021-11-01,21.39,55.4,14.0,synthetic
33,2021,45,2021-11-08,22.21,55.1,16.5,synthetic
33,2021,46,2021-11-15,23.7,54.4,3.5,synthetic
33,2021,47,2021-11-22,21.37,57.3,6.8,synthetic
33,2021,48,2021-11-29,22.18,58.7,0.0,synthetic
33,2021,49,2021-12-06,20.56,59.5,6.1,synthetic
33,2021,50,2021-12-13,22.83,63.2,0.1,synthetic
33,2021,51,2021-12-20,22.04,59.8,0.0,synthetic
33,2021,52,2021-12-27,21.37,61.7,0.0,synthetic
33,2022,1,2022-01-03,20.25,60.6,16.8,synthetic
33,2022,2,2022-01-10,22.75,63.2,16.7,synthetic
33,2022,3,2022-01-17,21.86,64.8,2.5,synthetic
33,2022,4,2022-01-24,21.73,64.3,0.0,synthetic
33,2022,5,2022-01-31,24.03,63.2,22.2,synthetic
33,2022,6,2022-02-07,23.91,70.5,1.1,synthetic
33,2022,7,2022-02-14,24.5,70.4,0.0,synthetic
33,2022,8,2022-02-21,25.36,70.4,0.0,synthetic
33,2022,9,2022-02-28,25.86,74.4,0.0,synthetic
33,2022,10,2022-03-07,27.27,75.3,4.6,synthetic
33,2022,11,2022-03-14,26.7,82.1,9.4,synthetic
33,2022,12,2022-03-21,29.62,78.3,0.0,synthetic
33,2022,13,2022-03-28,28.3,82.1,0.0,synthetic
33,2022,14,2022-04-04,28.16,81.5,0.0,synthetic
33,2022,15,2022-04-11,29.67,80.5,0.0,synthetic
33,2022,16,2022-04-18,30.19,86.1,0.0,synthetic
33,2022,17,2022-04-25,28.92,85.7,14.3,synthetic
33,2022,18,2022-05-02,31.43,88.0,18.0,synthetic
33,2022,19,2022-05-09,32.15,83.8,35.0,synthetic
33,2022,20,2022-05-16,31.19,89.1,41.0,synthetic
33,2022,21,2022-05-23,31.72,90.4,50.7,synthetic
33,2022,22,2022-05-30,30.69,90.5,54.4,synthetic
33,2022,23,2022-06-06,31.68,87.7,58.1,synthetic
33,2022,24,2022-06-13,32.12,91.7,68.0,synthetic
33,2022,25,2022-06-20,31.0,84.3,86.2,synthetic
33,2022,26,2022-06-27,31.16,82.8,93.1,synthetic
33,2022,27,2022-07-04,31.77,85.0,91.7,synthetic
33,2022,28,2022-07-11,30.93,85.1,100.6,synthetic
33,2022,29,2022-07-18,30.26,78.7,100.9,synthetic
33,2022,30,2022-07-25,30.86,81.1,107.1,synthetic
33,2022,31,2022-08-01,29.98,80.3,94.0,synthetic
33,2022,32,2022-08-08,29.82,76.4,108.7,synthetic
33,2022,33,2022-08-15,31.07,71.7,99.2,synthetic
33,2022,34,2022-08-22,27.99,78.2,93.0,synthetic
33,2022,35,2022-08-29,27.41,72.9,86.2,synthetic
33,2022,36,2022-09-05,27.72,66.6,96.1,synthetic
33,2022,37,2022-09-12,26.23,70.5,78.9,synthetic
33,2022,38,2022-09-19,25.07,70.6,82.8,synthetic
33,2022,39,2022-09-26,24.26,69.7,58.4,synthetic
33,2022,40,2022-10-03,24.67,60.3,65.2,synthetic
33,2022,41,2022-10-10,26.34,67.7,34.7,synthetic
33,2022,42,2022-10-17,23.61,64.3,41.5,synthetic
33,2022,43,2022-10-24,22.08,61.6,25.8,synthetic
33,2022,44,2022-10-31,23.24,57.7,19.1,synthetic
33,2022,45,2022-11-07,20.59,62.6,5.2,synthetic
33,2022,46,2022-11-14,22.93,59.5,0.0,synthetic
33,2022,47,2022-11-21,22.65,59.2,0.0,synthetic
33,2022,48,2022-11-28,22.68,63.1,3.6,synthetic
33,2022,49,2022-12-05,21.73,59.2,0.0,synthetic
33,2022,50,2022-12-12,21.87,57.5,7.7,synthetic
33,2022,51,2022-12-19,21.7,61.1,0.0,synthetic
33,2022,52,2022-12-26,22.46,59.6,0.0,synthetic
33,2023,1,2023-01-02,22.34,63.1,4.5,synthetic
33,2023,2,2023-01-09,23.42,67.8,0.0,synthetic
33,2023,3,2023-01-16,21.95,66.1,0.0,synthetic
33,2023,4,2023-01-23,22.8,67.6,0.0,synthetic
33,2023,5,2023-01-30,23.95,62.2,0.0,synthetic
33,2023,6,2023-02-06,23.82,73.0,1.1,synthetic
33,2023,7,2023-02-13,24.22,69.4,10.3,synthetic
33,2023,8,2023-02-20,24.98,75.8,10.9,synthetic
33,2023,9,2023-02-27,26.42,74.1,0.0,synthetic
33,2023,10,2023-03-06,26.83,75.2,0.6,synthetic
33,2023,11,2023-03-13,28.13,77.0,0.0,synthetic
33,2023,12,2023-03-20,28.23,80.0,3.2,synthetic
33,2023,13,2023-03-27,28.43,83.1,0.0,synthetic
33,2023,14,2023-04-03,29.13,87.6,0.0,synthetic
33,2023,15,2023-04-10,29.03,84.5,0.0,synthetic
33,2023,16,2023-04-17,30.34,89.4,0.0,synthetic
33,2023,17,2023-04-24,31.44,88.3,21.5,synthetic
33,2023,18,2023-05-01,32.83,81.8,22.6,synthetic
33,2023,19,2023-05-08,30.43,86.0,39.3,synthetic
33,2023,20,2023-05-15,31.23,89.2,51.1,synthetic
33,2023,21,2023-05-22,31.2,94.1,45.4,synthetic
33,2023,22,2023-05-29,31.17,89.4,65.7,synthetic
33,2023,23,2023-06-05,31.99,84.2,66.8,synthetic
33,2023,24,2023-06-12,32.9,87.6,61.1,synthetic
33,2023,25,2023-06-19,31.07,86.4,67.5,synthetic
33,2023,26,2023-06-26,32.34,90.5,87.4,synthetic
33,2023,27,2023-07-03,33.03,83.3,84.6,synthetic
33,2023,28,2023-07-10,32.35,86.7,98.8,synthetic
33,2023,29,2023-07-17,31.47,81.6,103.8,synthetic
33,2023,30,2023-07-24,31.91,85.1,107.6,synthetic
33,2023,31,2023-07-31,30.76,77.6,101.0,synthetic
33,2023,32,2023-08-07,30.46,73.8,100.4,synthetic
33,2023,33,2023-08-14,29.89,73.2,100.0,synthetic
33,2023,34,2023-08-21,30.04,74.7,99.5,synthetic
33,2023,35,2023-08-28,27.25,68.2,90.0,synthetic
33,2023,36,2023-09-04,26.18,68.7,89.2,synthetic
33,2023,37,2023-09-11,26.5,67.7,87.1,synthetic
33,2023,38,2023-09-18,24.99,64.8,84.4,synthetic
33,2023,39,2023-09-25,25.02,66.2,68.4,synthetic
33,2023,40,2023-10-02,23.38,64.5,63.5,synthetic
33,2023,41,2023-10-09,25.81,61.9,67.9,synthetic
33,2023,42,2023-10-16,23.4,61.5,26.9,synthetic
33,2023,43,2023-10-23,24.01,64.2,26.7,synthetic
33,2023,44,2023-10-30,21.32,66.4,12.2,synthetic
33,2023,45,2023-11-06,23.02,56.5,11.2,synthetic
33,2023,46,2023-11-13,22.09,59.9,7.9,synthetic
33,2023,47,2023-11-20,21.46,58.6,1.6,synthetic
33,2023,48,2023-11-27,21.74,59.2,0.0,synthetic
33,2023,49,2023-12-04,22.36,57.7,0.0,synthetic
33,2023,50,2023-12-11,22.95,64.4,2.1,synthetic
33,2023,51,2023-12-18,21.23,55.7,16.7,synthetic
33,2023,52,2023-12-25,22.16,66.8,3.8,synthetic
34,2000,1,2000-01-03,21.71,62.8,2.3,synthetic
34,2000,2,2000-01-10,22.99,63.8,0.0,synthetic
34,2000,3,2000-01-17,22.45,65.0,9.7,synthetic
34,2000,4,2000-01-24,23.58,66.8,7.7,synthetic
34,2000,5,2000-01-31,22.92,69.1,0.0,synthetic
34,2000,6,2000-02-07,24.12,73.4,0.0,synthetic
34,2000,7,2000-02-14,25.48,71.1,0.0,synthetic
34,2000,8,2000-02-21,25.84,74.3,2.4,synthetic
34,2000,9,2000-02-28,25.01,77.4,0.0,synthetic
34,2000,10,2000-03-06,26.73,76.4,0.0,synthetic
34,2000,11,2000-03-13,26.89,75.4,4.1,synthetic
34,2000,12,2000-03-20,27.31,81.4,2.9,synthetic
34,2000,13,2000-03-27,28.49,81.5,4.3,synthetic
34,2000,14,2000-04-03,29.68,85.7,0.0,synthetic
34,2000,15,2000-04-10,29.47,85.4,0.0,synthetic
34,2000,16,2000-04-17,29.87,83.9,0.0,synthetic
34,2000,17,2000-04-24,31.02,87.8,14.1,synthetic
34,2000,18,2000-05-01,31.39,80.7,0.0,synthetic
34,2000,19,2000-05-08,30.46,85.4,32.0,synthetic
34,2000,20,2000-05-15,32.17,93.3,32.1,synthetic
34,2000,21,2000-05-22,31.99,86.3,53.5,synthetic
34,2000,22,2000-05-29,31.84,87.2,39.9,synthetic
34,2000,23,2000-06-05,31.6,82.5,89.7,synthetic
34,2000,24,2000-06-12,32.17,86.2,85.6,synthetic
34,2000,25,2000-06-19,31.61,83.5,86.2,synthetic
34,2000,26,2000-06-26,32.6,82.7,86.6,synthetic
34,2000,27,2000-07-03,31.74,82.7,71.4,synthetic
34,2000,28,2000-07-10,32.18,85.1,92.7,synthetic
34,2000,29,2000-07-17,31.58,85.9,96.3,synthetic
34,2000,30,2000-07-24,30.05,77.6,97.1,synthetic
34,2000,31,2000-07-31,30.4,78.6,100.5,synthetic
34,2000,32,2000-08-07,29.94,78.4,95.7,synthetic
34,2000,33,2000-08-14,29.76,74.7,99.6,synthetic
34,2000,34,2000-08-21,29.29,75.1,95.1,synthetic
34,2000,35,2000-08-28,28.2,76.1,89.2,synthetic
34,2000,36,2000-09-04,27.33,71.9,73.5,synthetic
34,2000,37,2000-09-11,26.58,69.5,69.6,synthetic
34,2000,38,2000-09-18,26.68,70.7,74.9,synthetic
34,2000,39,2000-09-25,25.96,65.1,58.6,synthetic
34,2000,40,2000-10-02,25.4,65.8,67.8,synthetic
34,2000,41,2000-10-09,23.9,64.8,60.4,synthetic
34,2000,42,2000-10-16,24.59,61.2,45.6,synthetic
34,2000,43,2000-10-23,24.27,63.2,30.7,synthetic
34,2000,44,2000-10-30,22.42,59.9,15.4,synthetic
34,2000,45,2000-11-06,22.65,61.6,29.2,synthetic
34,2000,46,2000-11-13,22.2,58.8,3.7,synthetic
34,2000,47,2000-11-20,21.92,57.1,9.3,synthetic
34,2000,48,2000-11-27,21.14,58.4,4.6,synthetic
34,2000,49,2000-12-04,21.06,63.6,0.0,synthetic
34,2000,50,2000-12-11,20.22,57.9,0.0,synthetic
34,2000,51,2000-12-18,21.52,64.4,0.0,synthetic
34,2000,52,2000-12-25,22.76,58.1,0.0,synthetic
34,2001,1,2001-01-01,21.56,63.3,0.0,synthetic
34,2001,2,2001-01-08,23.03,66.7,0.0,synthetic
34,2001,3,2001-01-15,23.12,67.7,1.1,synthetic
34,2001,4,2001-01-22,25.19,68.7,2.5,synthetic
34,2001,5,2001-01-29,23.34,67.3,0.0,synthetic
34,2001,6,2001-02-05,23.94,71.5,5.5,synthetic
34,2001,7,2001-02-12,25.3,70.0,0.0,synthetic
34,2001,8,2001-02-19,26.14,76.9,5.7,synthetic
34,2001,9,2001-02-26,25.34,72.7,0.0,synthetic
34,2001,10,2001-03-05,26.66,76.9,0.0,synthetic
34,2001,11,2001-03-12,26.48,78.0,3.9,synthetic
34,2001,12,2001-03-19,26.93,82.3,4.1,synthetic
34,2001,13,2001-03-26,31.03,83.3,3.4,synthetic
34,2001,14,2001-04-02,27.34,77.5,1.2,synthetic
34,2001,15,2001-04-09,30.0,85.4,0.0,synthetic
34,2001,16,2001-04-16,28.88,85.8,0.2,synthetic
34,2001,17,2001-04-23,31.71,90.6,12.9,synthetic
34,2001,18,2001-04-30,31.99,87.2,9.9,synthetic
34,2001,19,2001-05-07,30.61,84.8,47.9,synthetic
34,2001,20,2001-05-14,32.32,93.6,36.4,synthetic
34,2001,21,2001-05-21,32.2,84.0,41.9,synthetic
34,2001,22,2001-05-28,31.79,89.0,44.3,synthetic
34,2001,23,2001-06-04,33.1,85.7,65.3,synthetic
34,2001,24,2001-06-11,32.9,86.9,70.0,synthetic
34,2001,25,2001-06-18,33.76,85.5,85.3,synthetic
34,2001,26,2001-06-25,32.17,79.6,94.9,synthetic
34,2001,27,2001-07-02,30.1,82.7,87.4,synthetic
34,2001,28,2001-07-09,30.91,87.1,89.5,synthetic
34,2001,29,2001-07-16,31.02,81.5,106.5,synthetic
34,2001,30,2001-07-23,31.44,78.4,105.4,synthetic
34,2001,31,2001-07-30,31.03,80.3,85.3,synthetic
34,2001,32,2001-08-06,28.93,81.3,98.5,synthetic
34,2001,33,2001-08-13,28.91,73.3,83.4,synthetic
34,2001,34,2001-08-20,29.82,76.8,90.4,synthetic
34,2001,35,2001-08-27,28.43,76.5,93.6,synthetic
34,2001,36,2001-09-03,27.69,73.1,77.9,synthetic
34,2001,37,2001-09-10,27.06,65.1,77.3,synthetic
34,2001,38,2001-09-17,26.53,69.1,70.9,synthetic
34,2001,39,2001-09-24,24.77,73.7,63.4,synthetic
34,2001,40,2001-10-01,24.31,61.2,56.9,synthetic
34,2001,41,2001-10-08,22.9,60.0,43.7,synthetic
34,2001,42,2001-10-15,23.32,61.8,40.4,synthetic
34,2001,43,2001-10-22,24.21,61.9,39.1,synthetic
34,2001,44,2001-10-29,23.35,67.7,25.5,synthetic
34,2001,45,2001-11-05,21.2,56.6,12.4,synthetic
34,2001,46,2001-11-12,21.67,54.7,6.3,synthetic
34,2001,47,2001-11-19,23.16,51.2,0.0,synthetic
34,2001,48,2001-11-26,21.32,58.7,12.9,synthetic
34,2001,49,2001-12-03,20.83,63.1,0.0,synthetic
34,2001,50,2001-12-10,21.91,58.9,0.0,synthetic
34,2001,51,2001-12-17,22.22,57.8,0.0,synthetic
34,2001,52,2001-12-24,21.93,63.3,1.6,synthetic
34,2002,1,2001-12-31,21.15,65.7,0.0,synthetic
34,2002,2,2002-01-07,22.9,63.5,5.6,synthetic
34,2002,3,2002-01-14,22.8,65.2,0.0,synthetic
34,2002,4,2002-01-21,22.56,70.0,10.2,synthetic
34,2002,5,2002-01-28,23.74,75.2,9.6,synthetic
34,2002,6,2002-02-04,22.71,71.0,7.8,synthetic
34,2002,7,2002-02-11,24.68,74.1,0.0,synthetic
34,2002,8,2002-02-18,25.17,69.7,18.1,synthetic
34,2002,9,2002-02-25,26.23,72.1,2.5,synthetic
34,2002,10,2002-03-04,26.79,75.6,13.4,synthetic
34,2002,11,2002-03-11,26.39,75.4,0.0,synthetic
34,2002,12,2002-03-18,26.42,81.3,13.0,synthetic
34,2002,13,2002-03-25,28.63,83.3,0.0,synthetic
34,2002,14,2002-04-01,28.71,84.7,2.1,synthetic
34,2002,15,2002-04-08,29.51,85.7,0.0,synthetic
34,2002,16,2002-04-15,28.91,82.5,10.4,synthetic
34,2002,17,2002-04-22,29.89,85.3,18.1,synthetic
34,2002,18,2002-04-29,31.97,85.7,20.6,synthetic
34,2002,19,2002-05-06,32.14,88.9,34.8,synthetic
34,2002,20,2002-05-13,30.83,89.0,29.8,synthetic
34,2002,21,2002-05-20,32.5,91.6,34.8,synthetic
34,2002,22,2002-05-27,33.0,84.0,46.4,synthetic
34,2002,23,2002-06-03,32.62,89.8,72.5,synthetic
34,2002,24,2002-06-10,33.16,84.1,70.4,synthetic
34,2002,25,2002-06-17,32.45,86.6,85.6,synthetic
34,2002,26,2002-06-24,32.44,81.0,80.6,synthetic
34,2002,27,2002-07-01,32.84,81.5,97.4,synthetic
34,2002,28,2002-07-08,32.39,83.8,99.3,synthetic
34,2002,29,2002-07-15,31.71,85.7,95.3,synthetic
34,2002,30,2002-07-22,32.34,81.5,94.1,synthetic
34,2002,31,2002-07-29,29.45,82.1,93.9,synthetic
34,2002,32,2002-08-05,28.58,78.7,96.0,synthetic
34,2002,33,2002-08-12,28.58,75.3,96.8,synthetic
34,2002,34,2002-08-19,29.84,71.1,97.5,synthetic
34,2002,35,2002-08-26,27.11,70.2,75.7,synthetic
34,2002,36,2002-09-02,26.85,70.5,82.8,synthetic
34,2002,37,2002-09-09,26.27,67.8,66.0,synthetic
34,2002,38,2002-09-16,26.32,73.9,73.6,synthetic
34,2002,39,2002-09-23,26.0,65.3,66.9,synthetic
34,2002,40,2002-09-30,24.22,62.5,49.8,synthetic
34,2002,41,2002-10-07,25.54,60.3,40.3,synthetic
34,2002,42,2002-10-14,23.25,55.2,35.2,synthetic
34,2002,43,2002-10-21,22.17,60.9,29.8,synthetic
34,2002,44,2002-10-28,22.26,65.2,25.6,synthetic
34,2002,45,2002-11-04,22.38,58.0,14.2,synthetic
34,2002,46,2002-11-11,21.99,60.8,1.9,synthetic
34,2002,47,2002-11-18,22.09,56.9,0.0,synthetic
34,2002,48,2002-11-25,21.32,58.6,0.0,synthetic
34,2002,49,2002-12-02,21.94,68.8,6.9,synthetic
34,2002,50,2002-12-09,21.84,57.3,0.0,synthetic
34,2002,51,2002-12-16,20.17,61.7,25.2,synthetic
34,2002,52,2002-12-23,21.49,67.0,1.2,synthetic
34,2003,1,2002-12-30,22.94,64.7,0.0,synthetic
34,2003,2,2003-01-06,21.95,61.9,0.0,synthetic
34,2003,3,2003-01-13,23.71,69.6,0.0,synthetic
34,2003,4,2003-01-20,21.77,67.7,0.0,synthetic
34,2003,5,2003-01-27,25.01,66.3,0.0,synthetic
34,2003,6,2003-02-03,23.92,66.6,10.1,synthetic
34,2003,7,2003-02-10,25.58,68.4,0.0,synthetic
34,2003,8,2003-02-17,26.08,75.7,0.0,synthetic
34,2003,9,2003-02-24,23.62,73.6,0.0,synthetic
34,2003,10,2003-03-03,27.08,78.7,2.7,synthetic
34,2003,11,2003-03-10,26.84,78.8,0.0,synthetic
34,2003,12,2003-03-17,26.8,81.5,0.0,synthetic
34,2003,13,2003-03-24,29.66,85.0,12.0,synthetic
34,2003,14,2003-03-31,29.16,76.9,0.0,synthetic
34,2003,15,2003-04-07,30.52,84.6,0.0,synthetic
34,2003,16,2003-04-14,31.34,85.4,0.0,synthetic
34,2003,17,2003-04-21,29.59,88.0,0.0,synthetic
34,2003,18,2003-04-28,32.18,88.6,7.2,synthetic
34,2003,19,2003-05-05,31.57,87.2,39.7,synthetic
34,2003,20,2003-05-12,31.47,91.1,48.9,synthetic
34,2003,21,2003-05-19,32.99,88.5,58.8,synthetic
34,2003,22,2003-05-26,32.22,85.5,45.2,synthetic
34,2003,23,2003-06-02,32.26,88.4,66.1,synthetic
34,2003,24,2003-06-09,33.36,83.8,61.3,synthetic
34,2003,25,2003-06-16,33.12,90.4,84.5,synthetic
34,2003,26,2003-06-23,31.76,87.2,80.5,synthetic
34,2003,27,2003-06-30,33.04,83.6,82.5,synthetic
34,2003,28,2003-07-07,31.42,85.9,102.7,synthetic
34,2003,29,2003-07-14,30.88,78.4,71.1,synthetic
34,2003,30,2003-07-21,30.62,80.4,84.5,synthetic
34,2003,31,2003-07-28,30.63,80.7,99.6,synthetic
34,2003,32,2003-08-04,30.59,77.9,101.4,synthetic
34,2003,33,2003-08-11,29.81,72.7,93.9,synthetic
34,2003,34,2003-08-18,27.97,73.4,93.7,synthetic
34,2003,35,2003-08-25,27.33,72.6,76.6,synthetic
34,2003,36,2003-09-01,28.38,73.7,83.9,synthetic
34,2003,37,2003-09-08,26.86,72.1,75.8,synthetic
34,2003,38,2003-09-15,25.42,71.0,82.3,synthetic
34,2003,39,2003-09-22,26.07,68.9,58.8,synthetic
34,2003,40,2003-09-29,24.08,65.0,48.8,synthetic
34,2003,41,2003-10-06,24.92,66.8,32.4,synthetic
34,2003,42,2003-10-13,24.35,62.9,45.9,synthetic
34,2003,43,2003-10-20,23.47,54.1,26.1,synthetic
34,2003,44,2003-10-27,22.96,62.3,23.2,synthetic
34,2003,45,2003-11-03,23.41,61.3,0.6,synthetic
34,2003,46,2003-11-10,21.76,57.1,7.3,synthetic
34,2003,47,2003-11-17,22.2,58.8,0.0,synthetic
34,2003,48,2003-11-24,23.32,56.3,0.5,synthetic
34,2003,49,2003-12-01,22.06,56.6,6.2,synthetic
34,2003,50,2003-12-08,22.14,58.5,18.7,synthetic
34,2003,51,2003-12-15,21.77,64.5,2.7,synthetic
34,2003,52,2003-12-22,21.43,62.0,5.3,synthetic
34,2004,1,2003-12-29,21.81,67.7,12.7,synthetic
34,2004,2,2004-01-05,21.36,56.7,11.6,synthetic
34,2004,3,2004-01-12,23.3,67.4,0.0,synthetic
34,2004,4,2004-01-19,22.9,71.5,1.3,synthetic
34,2004,5,2004-01-26,23.87,69.0,0.0,synthetic
34,2004,6,2004-02-02,23.93,65.7,0.0,synthetic
34,2004,7,2004-02-09,24.55,73.1,7.2,synthetic
34,2004,8,2004-02-16,26.19,75.2,11.4,synthetic
34,2004,9,2004-02-23,26.08,76.4,0.0,synthetic
34,2004,10,2004-03-01,26.02,74.4,11.2,synthetic
34,2004,11,2004-03-08,27.29,81.7,2.7,synthetic
34,2004,12,2004-03-15,26.11,83.8,0.2,synthetic
34,2004,13,2004-03-22,26.96,81.0,0.0,synthetic
34,2004,14,2004-03-29,28.9,75.7,3.8,synthetic
34,2004,15,2004-04-05,30.79,85.0,0.0,synthetic
34,2004,16,2004-04-12,31.12,79.4,8.6,synthetic
34,2004,17,2004-04-19,31.96,82.5,7.8,synthetic
34,2004,18,2004-04-26,31.31,89.4,10.8,synthetic
34,2004,19,2004-05-03,32.87,90.1,19.4,synthetic
34,2004,20,2004-05-10,31.19,92.1,35.0,synthetic
34,2004,21,2004-05-17,30.86,87.4,56.7,synthetic
34,2004,22,2004-05-24,32.01,92.0,47.0,synthetic
34,2004,23,2004-05-31,32.19,85.1,70.9,synthetic
34,2004,24,2004-06-07,31.87,81.9,77.8,synthetic
34,2004,25,2004-06-14,31.15,86.1,65.6,synthetic
34,2004,26,2004-06-21,32.12,88.6,99.4,synthetic
34,2004,27,2004-06-28,32.24,87.7,87.2,synthetic
34,2004,28,2004-07-05,32.86,85.2,81.0,synthetic
34,2004,29,2004-07-12,30.97,84.1,101.7,synthetic
34,2004,30,2004-07-19,30.83,80.4,112.4,synthetic
34,2004,31,2004-07-26,29.76,81.0,100.9,synthetic
34,2004,32,2004-08-02,29.8,82.8,87.9,synthetic
34,2004,33,2004-08-09,29.12,77.9,99.2,synthetic
34,2004,34,2004-08-16,29.34,77.3,80.1,synthetic
34,2004,35,2004-08-23,28.66,72.9,84.6,synthetic
34,2004,36,2004-08-30,27.41,75.1,80.1,synthetic
34,2004,37,2004-09-06,27.99,65.8,85.1,synthetic
34,2004,38,2004-09-13,24.4,65.9,78.8,synthetic
34,2004,39,2004-09-20,26.9,63.3,72.7,synthetic
34,2004,40,2004-09-27,23.89,67.5,38.7,synthetic
34,2004,41,2004-10-04,24.72,59.1,41.8,synthetic
34,2004,42,2004-10-11,23.08,62.0,27.4,synthetic
34,2004,43,2004-10-18,23.52,63.6,28.0,synthetic
34,2004,44,2004-10-25,22.26,65.2,34.5,synthetic
34,2004,45,2004-11-01,22.16,66.0,8.3,synthetic
34,2004,46,2004-11-08,21.85,55.4,7.3,synthetic
34,2004,47,2004-11-15,20.4,60.7,0.0,synthetic
34,2004,48,2004-11-22,21.09,53.4,0.0,synthetic
34,2004,49,2004-11-29,22.56,64.2,0.0,synthetic
34,2004,50,2004-12-06,23.04,59.8,3.5,synthetic
34,2004,51,2004-12-13,21.99,62.2,6.4,synthetic
34,2004,52,2004-12-20,22.89,62.1,0.0,synthetic
34,2004,53,2004-12-27,21.36,60.8,10.1,synthetic
34,2005,1,2005-01-03,22.18,67.1,0.0,synthetic
34,2005,2,2005-01-10,22.88,69.3,0.0,synthetic
34,2005,3,2005-01-17,23.69,61.2,0.9,synthetic
34,2005,4,2005-01-24,22.72,70.9,6.7,synthetic
34,2005,5,2005-01-31,22.57,73.1,0.0,synthetic
34,2005,6,2005-02-07,25.2,66.5,4.3,synthetic
34,2005,7,2005-02-14,23.26,74.3,3.0,synthetic
34,2005,8,2005-02-21,25.2,72.4,17.8,synthetic
34,2005,9,2005-02-28,26.37,72.9,6.5,synthetic
34,2005,10,2005-03-07,25.53,79.8,0.0,synthetic
34,2005,11,2005-03-14,26.33,76.0,5.7,synthetic
34,2005,12,2005-03-21,28.33,89.7,0.0,synthetic
34,2005,13,2005-03-28,27.71,77.8,10.5,synthetic
34,2005,14,2005-04-04,28.93,82.9,3.9,synthetic
34,2005,15,2005-04-11,30.26,81.9,1.8,synthetic
34,2005,16,2005-04-18,29.41,87.3,0.7,synthetic
34,2005,17,2005-04-25,29.71,87.4,34.5,synthetic
34,2005,18,2005-05-02,30.86,85.2,28.0,synthetic
34,2005,19,2005-05-09,31.58,84.7,40.1,synthetic
34,2005,20,2005-05-16,32.22,90.0,44.1,synthetic
34,2005,21,2005-05-23,31.84,89.1,52.6,synthetic
34,2005,22,2005-05-30,32.45,84.5,53.8,synthetic
34,2005,23,2005-06-06,31.67,84.6,60.2,synthetic
34,2005,24,2005-06-13,32.93,92.4,64.5,synthetic
34,2005,25,2005-06-20,32.14,80.9,76.4,synthetic
34,2005,26,2005-06-27,32.47,87.1,73.9,synthetic
34,2005,27,2005-07-04,31.09,80.7,92.8,synthetic
34,2005,28,2005-07-11,33.44,81.5,90.3,synthetic
34,2005,29,2005-07-18,31.14,79.6,95.0,synthetic
34,2005,30,2005-07-25,30.87,79.5,100.3,synthetic
34,2005,31,2005-08-01,30.73,75.4,95.4,synthetic
34,2005,32,2005-08-08,30.21,79.0,95.3,synthetic
34,2005,33,2005-08-15,30.52,80.0,94.0,synthetic
34,2005,34,2005-08-22,28.0,70.3,78.9,synthetic
34,2005,35,2005-08-29,27.58,71.5,90.9,synthetic
34,2005,36,2005-09-05,28.37,71.3,86.3,synthetic
34,2005,37,2005-09-12,26.85,69.6,61.4,synthetic
34,2005,38,2005-09-19,26.35,73.2,64.0,synthetic
34,2005,39,2005-09-26,24.3,69.0,64.5,synthetic
34,2005,40,2005-10-03,25.61,71.8,56.6,synthetic
34,2005,41,2005-10-10,23.31,68.0,47.7,synthetic
34,2005,42,2005-10-17,24.01,66.6,34.4,synthetic
34,2005,43,2005-10-24,23.66,62.0,28.5,synthetic
34,2005,44,2005-10-31,22.89,64.1,17.3,synthetic
34,2005,45,2005-11-07,23.77,61.5,6.9,synthetic
34,2005,46,2005-11-14,22.76,56.4,0.0,synthetic
34,2005,47,2005-11-21,23.95,62.4,0.0,synthetic
34,2005,48,2005-11-28,21.27,63.9,3.3,synthetic
34,2005,49,2005-12-05,23.42,58.2,4.7,synthetic
34,2005,50,2005-12-12,21.2,61.7,0.0,synthetic
34,2005,51,2005-12-19,21.89,64.5,0.0,synthetic
